T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  57.862                  2.406                 
300     57.863                  2.414                 
350     58.258                  2.580                 
400     59.130                  0.                    
450     60.247                  0.                    
500     61.486                  0.                    
600     64.083                  0.                    
700     66.652                  0.                    
800     69.104                  0.                    
900     71.415                  0.                    
1000    73.584                  0.                    
1100    75.623                  0.                    
1200    77.544                  96.760                
1300    79.361                  -95.824               
1400    81.086                  -94.809               
1500    82.730                  -93.711               
1600    84.303                  -92.529               
