T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     227.033                 -339.618              
200     203.084                 -339.995              
250     200.788                 -340.372              
298.15  200.278                 -340.787              
300     200.278                 -340.803              
350     200.663                 -341.273              
400     201.527                 -341.797              
450     202.659                 -342.388              
500     203.938                 -346.050              
600     206.691                 -347.301              
700     209.496                 -348.457              
800     212.240                 -349.557              
900     214.879                 -350.633              
1000    217.397                 -351.689              
1100    219.794                 -352.729              
1200    222.072                 -353.756              
1300    224.240                 -354.773              
1400    226.303                 -355.778              
1500    228.271                 -356.771              
1600    230.151                 -357.753              
1700    231.949                 -503.960              
1800    233.671                 -504.167              
1900    235.323                 -504.372              
2000    236.911                 -504.574              
2100    238.438                 -504.774              
2200    239.910                 -504.970              
2300    241.329                 -505.163              
2400    242.701                 -505.352              
2500    244.026                 -505.536              
2600    245.310                 -505.717              
2700    246.553                 -505.893              
2800    247.759                 -506.065              
2900    248.929                 -506.234              
3000    250.067                 -506.399              
3100    251.173                 -506.562              
3200    252.249                 -506.723              
3300    253.297                 -506.884              
3400    254.318                 -507.044              
3500    255.314                 -507.206              
3600    256.286                 -507.371              
3700    257.234                 -507.539              
3800    258.161                 -507.713              
3900    259.067                 -507.893              
4000    259.953                 -508.081              
4100    260.820                 -508.279              
4200    261.669                 -508.488              
4300    262.500                 -508.711              
4400    263.315                 -508.927              
4500    264.114                 -509.171              
4600    264.897                 -509.435              
4700    265.665                 -509.718              
4800    266.419                 -510.021              
4900    267.159                 -510.347              
5000    267.886                 -510.697              
5100    268.600                 -511.069              
5200    269.303                 -511.473              
5300    269.993                 -511.907              
5400    270.671                 -512.373              
5500    271.339                 -512.874              
5600    271.996                 -513.411              
5700    272.643                 -513.986              
5800    273.279                 -514.601              
5900    273.906                 -515.258              
6000    274.524                 -515.959              
