T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     254.660                 43.465                
200     227.769                 43.667                
250     225.214                 43.628                
298.15  224.649                 43.514                
300     224.650                 43.508                
350     225.074                 43.327                
400     226.029                 43.100                
450     227.280                 42.837                
500     228.699                 42.545                
600     231.777                 41.908                
700     234.954                 41.242                
800     238.106                 40.580                
900     241.184                 39.936                
1000    244.165                 39.316                
1100    247.041                 38.717                
1200    249.811                 38.134                
1300    252.478                 37.562                
1400    255.045                 36.995                
1500    257.518                 36.429                
1600    259.901                 35.859                
1700    262.200                 35.282                
1800    264.419                 34.695                
1900    266.563                 34.096                
2000    268.636                 33.483                
2100    270.642                 32.854                
2200    272.585                 32.209                
2300    274.469                 31.546                
2400    276.298                 30.866                
2500    278.073                 30.167                
2600    279.798                 29.450                
2700    281.475                 28.713                
2800    283.108                 27.959                
2900    284.698                 27.185                
3000    286.248                 26.393                
3100    287.758                 25.582                
3200    289.233                 24.753                
3300    290.672                 23.905                
3400    292.077                 23.039                
3500    293.451                 22.154                
3600    294.794                 21.252                
3700    296.108                 20.331                
3800    297.395                 19.393                
3900    298.654                 18.436                
4000    299.888                 17.462                
4100    301.096                 16.469                
4200    302.282                 15.459                
4300    303.444                 14.430                
4400    304.585                 13.384                
4500    305.704                 12.320                
4600    306.803                 11.238                
4700    307.883                 10.137                
4800    308.944                 9.018                 
4900    309.986                 7.881                 
5000    311.011                 6.726                 
5100    312.018                 5.552                 
5200    313.009                 4.360                 
5300    313.985                 3.149                 
5400    314.945                 1.919                 
5500    315.889                 0.671                 
5600    316.820                 -0.596                
5700    317.736                 -1.882                
5800    318.639                 -3.188                
5900    319.528                 -4.512                
6000    320.405                 -5.855                
