T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  255.224                 -523.000              
300     255.227                 -522.908              
400     262.320                 -517.364              
500     276.271                 -510.519              
600     292.572                 -502.362              
700     309.526                 -493.387              
800     326.350                 -484.049              
900     342.675                 -474.626              
1000    358.339                 -465.239              
1100    373.288                 -455.901              
1200    387.526                 -446.612              
1300    401.083                 -437.373              
1400    413.999                 -428.198              
1500    426.317                 -419.104              
