T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  73.376                  -202.249              
300     73.378                  -202.205              
400     75.927                  -199.920              
500     80.742                  -197.763              
600     86.133                  -195.732              
700     91.538                  -198.681              
800     96.757                  -196.867              
900     101.721                 -195.055              
1000    106.416                 -193.240              
1100    110.850                 -191.419              
1200    115.037                 189.588               
1300    118.998                 -187.750              
1400    122.750                 -185.919              
1500    126.312                 -184.104              
1600    129.699                 -182.310              
1700    132.927                 -180.542              
1800    136.009                 -178.801              
1900    138.957                 -177.091              
2000    141.781                 -175.412              
2100    144.491                 -350.987              
2200    147.095                 -348.984              
2300    149.602                 -347.080              
2400    152.017                 -345.278              
2500    154.347                 -343.578              
