T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  65.547                  -1000.259             
300     65.548                  -1000.268             
400     68.069                  -1000.570             
500     73.146                  -1003.793             
600     79.158                  -1003.729             
700     85.482                  -1003.254             
800     91.977                  -999.673              
900     98.959                  -993.921              
1000    106.151                 -988.300              
1100    113.350                 -982.789              
1200    120.444                 977.372               
1300    127.372                 -972.038              
1400    134.105                 -966.776              
1500    140.627                 -961.578              
1600    146.936                 -956.440              
1700    153.034                 -1096.594             
1800    158.926                 -1090.814             
1900    164.620                 -1085.096             
2000    170.124                 -1079.438             
2100    175.448                 -1073.842             
2200    180.601                 -1068.306             
2300    185.591                 -1062.832             
2400    190.426                 -1107.678             
2500    195.115                 -1102.406             
2600    199.666                 -1097.164             
2700    204.085                 -1091.954             
2800    208.379                 -1086.777             
2900    212.555                 -1081.634             
3000    216.619                 -1076.526             
