T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     330.328                 -157.104              
200     287.119                 -158.530              
250     282.625                 -158.794              
298.15  281.600                 -158.866              
300     281.601                 -158.867              
350     282.395                 -158.811              
400     284.202                 -158.669              
450     286.589                 -158.471              
500     289.308                 -158.234              
600     295.203                 -157.686              
700     301.249                 -157.083              
800     307.187                 -156.453              
900     312.911                 -155.813              
1000    318.382                 -155.171              
1100    323.594                 -154.533              
1200    328.552                 -153.904              
1300    333.270                 -153.288              
1400    337.763                 -152.687              
1500    342.047                 -152.102              
1600    346.138                 -151.534              
1700    350.050                 -150.984              
1800    353.796                 -150.449              
1900    357.389                 -149.930              
2000    360.839                 -149.421              
2100    364.158                 -148.922              
2200    367.353                 -148.426              
2300    370.434                 -147.931              
2400    373.409                 -147.431              
2500    376.283                 -146.923              
2600    379.063                 -146.402              
2700    381.755                 -145.863              
2800    384.365                 -145.302              
2900    386.897                 -144.717              
3000    389.355                 -144.102              
3100    391.743                 -143.455              
3200    394.066                 -142.773              
3300    396.327                 -142.053              
3400    398.528                 -141.293              
3500    400.674                 -140.490              
3600    402.766                 -139.643              
3700    404.807                 -138.750              
3800    406.800                 -137.809              
3900    408.747                 -136.819              
4000    410.649                 -135.778              
4100    412.509                 -134.687              
4200    414.329                 -133.544              
4300    416.111                 -132.349              
4400    417.855                 -131.101              
4500    419.563                 -129.799              
4600    421.238                 -128.444              
4700    422.879                 -127.035              
4800    424.489                 -125.573              
4900    426.069                 -124.058              
5000    427.619                 -122.489              
5100    429.141                 -120.868              
5200    430.636                 -119.195              
5300    432.104                 -117.469              
5400    433.548                 -115.693              
5500    434.966                 -113.866              
5600    436.361                 -111.988              
5700    437.733                 -110.062              
5800    439.083                 -108.087              
5900    440.412                 -106.065              
6000    441.719                 -103.996              
