T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     46.905                  0.                    
200     29.524                  0.                    
250     27.727                  0.                    
298.15  27.321                  0.                    
300     27.321                  0.                    
350     27.632                  0.                    
400     28.335                  0.                    
450     29.263                  0.                    
500     30.323                  0.                    
600     32.642                  0.                    
700     35.063                  0.                    
800     37.498                  0.                    
900     39.922                  0.                    
1000    42.342                  0.                    
1100    44.815                  0.                    
1200    47.249                  0.764                 
1300    49.571                  -0.267                
1400    51.775                  0.044                 
1500    53.869                  0.330                 
1600    55.866                  0.631                 
1700    57.776                  0.001                 
1800    59.610                  -0.001                
1900    61.375                  14.082                
2000    63.078                  -14.287               
2100    64.725                  -14.391               
2200    66.320                  -14.395               
