T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     98.646                  -409.511              
200     63.555                  -408.867              
298.15  59.300                  -408.266              
300     59.301                  -408.254              
400     61.225                  -407.628              
500     64.948                  -410.130              
600     69.217                  -409.482              
700     73.595                  -408.574              
800     77.912                  -407.434              
900     82.105                  406.085               
1000    86.149                  -404.528              
1100    90.042                  -402.762              
1200    93.788                  -400.788              
1300    97.397                  -398.606              
1400    100.877                 -396.213              
1500    104.239                 -393.610              
1600    107.492                 -390.796              
1700    110.644                 -533.008              
1800    113.703                 -529.021              
1900    116.676                 -524.833              
2000    119.571                 -520.446              
