T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     522.238                 -955.452              
200     430.020                 -954.989              
250     420.950                 -954.669              
298.15  418.931                 -954.370              
300     418.933                 -954.359              
350     420.448                 -954.077              
400     423.839                 -953.830              
450     428.250                 -953.622              
500     433.209                 -953.457              
600     443.792                 -953.264              
700     454.470                 -953.274              
800     464.827                 -953.517              
900     474.713                 -954.025              
1000    484.091                 -972.015              
1100    492.965                 -973.162              
1200    501.364                 -974.317              
1300    509.320                 -975.483              
1400    516.868                 -1231.477             
1500    524.041                 -1229.960             
1600    530.870                 -1228.454             
1700    537.384                 -1226.961             
1800    543.608                 -1225.482             
1900    549.566                 -1224.020             
2000    555.276                 -1222.575             
2100    560.760                 -1221.150             
2200    566.032                 -1219.748             
2300    571.109                 -1218.372             
2400    576.003                 -1217.026             
2500    580.727                 -1215.713             
2600    585.293                 -1214.435             
2700    589.709                 -1213.198             
2800    593.986                 -1212.004             
2900    598.132                 -1210.856             
3000    602.154                 -1209.756             
3100    606.059                 -1208.708             
3200    609.855                 -1207.712             
3300    613.546                 -1206.770             
3400    617.139                 -1205.884             
3500    620.638                 -1205.053             
3600    624.048                 -1204.279             
3700    627.374                 -1203.560             
3800    630.619                 -1202.898             
3900    633.788                 -1202.291             
4000    636.883                 -1201.740             
4100    639.908                 -1201.243             
4200    642.867                 -1200.800             
4300    645.762                 -1200.411             
4400    648.595                 -1200.074             
4500    651.370                 -1199.790             
4600    654.088                 -1199.558             
4700    656.752                 -1199.379             
4800    659.364                 -1199.251             
4900    661.926                 -1199.176             
5000    664.440                 -1199.153             
5100    666.907                 -1199.183             
5200    669.330                 -1199.267             
5300    671.709                 -1199.403             
5400    674.047                 -1199.596             
5500    676.345                 -1199.843             
5600    678.603                 -1200.148             
5700    680.824                 -1200.512             
5800    683.009                 -1200.935             
5900    685.159                 -1201.420             
6000    687.274                 -1201.967             
