T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     269.949                 24.175                
200     242.827                 23.141                
250     240.199                 22.340                
298.15  239.616                 15.899                
300     239.617                 15.850                
350     240.052                 0.084                 
400     241.026                 -0.290                
450     242.290                 -0.685                
500     243.710                 -1.100                
600     246.736                 -1.992                
700     249.787                 -2.982                
800     252.743                 -4.097                
900     255.565                 -5.365                
1000    258.241                 -17.402               
1100    260.774                 -18.695               
1200    263.172                 -19.983               
1300    265.443                 -21.269               
1400    267.599                 -22.553               
1500    269.648                 -23.835               
1600    271.600                 -25.117               
1700    273.462                 -26.398               
1800    275.242                 -27.680               
1900    276.947                 -28.964               
2000    278.582                 -30.251               
2100    280.152                 -31.541               
2200    281.663                 -32.837               
2300    283.119                 -34.137               
2400    284.523                 -35.443               
2500    285.879                 -36.755               
2600    287.190                 -38.073               
2700    288.459                 -39.397               
2800    289.689                 -334.626              
2900    290.881                 -334.862              
3000    292.039                 -335.100              
3100    293.164                 -335.340              
3200    294.258                 -335.579              
3300    295.323                 -335.815              
3400    296.359                 -336.048              
3500    297.370                 -336.274              
3600    298.356                 -336.492              
3700    299.318                 -336.699              
3800    300.258                 -336.894              
3900    301.176                 -337.074              
4000    302.074                 -337.238              
4100    302.953                 -337.384              
4200    303.813                 -337.509              
4300    304.656                 -337.612              
4400    305.481                 -337.692              
4500    306.291                 -337.744              
4600    307.085                 -337.772              
4700    307.865                 -337.772              
4800    308.630                 -337.744              
4900    309.382                 -337.685              
5000    310.121                 -337.596              
5100    310.848                 -337.477              
5200    311.563                 -337.326              
5300    312.266                 -337.144              
5400    312.959                 -336.930              
5500    313.641                 -336.684              
5600    314.313                 -336.407              
5700    314.975                 -336.099              
5800    315.628                 -335.757              
5900    316.272                 -335.388              
6000    316.908                 -334.967              
