T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  134.246                 -404.897              
300     134.248                 -404.868              
400     137.210                 -403.259              
500     142.874                 -401.549              
600     149.301                 -399.724              
700     156.001                 -454.810              
800     162.852                 -450.290              
900     169.602                 -445.813              
1000    176.138                 441.373               
1100    182.416                 -436.963              
1200    188.422                 -432.578              
1300    194.159                 -428.217              
1400    199.638                 -423.877              
1500    204.873                 -419.557              
1600    209.880                 -415.256              
1700    214.673                 -410.971              
1800    219.267                 -406.700              
1900    223.676                 -402.442              
2000    227.913                 -398.193              
