T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  88.282                  -554.673              
300     88.283                  -554.665              
400     90.344                  -556.266              
500     94.294                  -555.615              
600     98.790                  -554.811              
700     103.372                 -553.860              
800     107.867                 -552.758              
900     112.211                 -551.504              
1000    116.920                 -595.272              
1100    122.955                 -591.805              
1200    128.546                 -588.351              
1300    133.752                 -584.910              
1400    138.622                 -581.480              
1500    143.195                 -578.062              
1600    147.505                 -574.657              
1700    151.581                 -571.266              
1800    155.446                 -567.890              
1900    159.121                 -564.531              
2000    162.624                 -561.192              
2100    165.969                 -557.875              
2200    169.170                 -554.583              
2300    172.240                 -551.320              
2400    175.188                 -548.090              
2500    178.023                 -544.895              
2600    180.755                 -541.740              
2700    183.389                 -538.631              
2800    185.933                 -535.571              
2900    188.394                 -532.566              
3000    190.775                 -529.620              
