T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  42.962                  -598.651              
300     42.964                  -598.607              
400     45.481                  -596.399              
500     50.235                  -597.597              
600     55.558                  -595.898              
700     60.896                  -594.181              
800     66.049                  -592.464              
900     70.951                  -590.764              
1000    75.587                  -589.077              
1100    79.965                  -587.399              
1200    84.100                  585.730               
1300    88.010                  -584.069              
1400    91.715                  -582.412              
1500    95.232                  -580.757              
1600    98.577                  -579.102              
1700    101.765                 -722.684              
1800    104.808                 -720.276              
1900    107.718                 -717.875              
2000    110.507                 -715.481              
2100    113.183                 -713.093              
2200    115.754                 -710.710              
2300    118.229                 -708.331              
2400    120.614                 -705.955              
2500    122.915                 -703.583              
2600    125.138                 -701.214              
2700    127.288                 -698.848              
2800    129.369                 -696.484              
2900    131.385                 -694.124              
3000    133.341                 -691.768              
