T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  112.968                 -495.804              
300     112.970                 -495.782              
400     116.982                 -499.349              
500     124.802                 -497.468              
600     133.869                 -494.907              
700     143.236                 -491.716              
800     152.550                 -487.870              
900     161.667                 -483.464              
1000    170.527                 -478.569              
1100    179.112                 -631.126              
1200    187.426                 -623.239              
1300    195.481                 -614.782              
1400    203.292                 -605.755              
1500    210.876                 -596.156              
1600    218.249                 -585.988              
1700    225.428                 -575.251              
1800    232.427                 -563.948              
1900    239.259                 -552.083              
2000    245.937                 -539.660              
