T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     228.775                 826.162               
200     204.880                 828.418               
250     202.585                 829.169               
298.15  202.072                 829.687               
300     202.073                 829.704               
350     202.464                 830.070               
400     203.351                 830.297               
450     204.524                 830.415               
500     205.864                 830.446               
600     208.788                 830.309               
700     211.807                 829.950               
800     214.785                 829.399               
900     217.663                 828.673               
1000    220.415                 827.788               
1100    223.033                 826.758               
1200    225.521                 825.595               
1300    227.883                 824.311               
1400    230.127                 822.915               
1500    232.262                 821.417               
1600    234.295                 819.821               
1700    236.234                 818.135               
1800    238.086                 816.363               
1900    239.859                 814.510               
2000    241.558                 812.578               
2100    243.188                 810.572               
2200    244.755                 808.492               
2300    246.263                 806.343               
2400    247.716                 703.606               
2500    249.119                 701.166               
2600    250.473                 698.725               
2700    251.783                 696.286               
2800    253.051                 693.848               
2900    254.280                 691.412               
3000    255.472                 688.979               
3100    256.629                 686.550               
3200    257.753                 684.124               
3300    258.847                 681.703               
3400    259.911                 679.287               
3500    260.947                 676.876               
3600    261.957                 674.470               
3700    262.943                 672.071               
3800    263.904                 669.677               
3900    264.843                 667.290               
4000    265.760                 664.910               
4100    266.657                 662.536               
4200    267.534                 -299.529              
4300    268.393                 -299.713              
4400    269.233                 -299.894              
4500    270.057                 -300.072              
4600    270.864                 -300.247              
4700    271.655                 -300.418              
4800    272.431                 -300.588              
4900    273.193                 -300.757              
5000    273.940                 -300.924              
5100    274.675                 -301.091              
5200    275.396                 -301.258              
5300    276.105                 -301.426              
5400    276.801                 -301.596              
5500    277.487                 -301.768              
5600    278.160                 -301.942              
5700    278.824                 -302.121              
5800    279.476                 -302.303              
5900    280.119                 -302.491              
6000    280.752                 -302.685              
