T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     283.115                 126.963               
200     253.150                 125.488               
298.15  249.690                 123.683               
300     249.691                 123.644               
400     251.185                 116.504               
500     254.018                 114.141               
600     257.204                 111.944               
700     260.411                 109.838               
800     263.509                 107.738               
900     266.452                 105.556               
1000    269.222                 103.211               
1100    271.817                 -57.265               
1200    274.247                 -57.988               
1300    276.519                 -58.837               
1400    278.644                 -59.805               
1500    280.637                 -60.884               
1600    282.506                 -62.064               
1700    284.264                 -63.336               
1800    285.919                 -64.693               
1900    287.482                 -66.127               
2000    288.960                 -67.634               
2100    290.360                 -69.209               
2200    291.689                 -70.851               
2300    292.953                 -72.559               
2400    294.158                 -74.332               
2500    295.307                 -76.171               
2600    296.406                 -78.078               
2700    297.458                 -80.055               
2800    298.466                 -82.107               
2900    299.434                 -84.237               
3000    300.365                 -86.449               
3100    301.261                 -88.749               
3200    302.124                 -91.142               
3300    302.956                 -93.617               
3400    303.760                 -96.209               
3500    304.537                 -98.907               
3600    305.289                 -101.727              
3700    306.017                 -104.674              
3800    306.723                 -107.755              
3900    307.407                 -110.980              
4000    308.072                 -114.344              
4100    308.718                 -117.870              
4200    309.345                 -121.572              
4300    309.956                 -125.452              
4400    310.551                 -128.965              
4500    311.130                 -133.091              
4600    311.695                 -137.397              
4700    312.245                 -141.847              
4800    312.783                 -146.267              
4900    313.308                 -151.081              
5000    313.820                 -156.086              
5100    314.321                 -161.281              
5200    314.811                 -166.670              
5300    315.290                 -172.252              
5400    315.759                 -178.027              
5500    316.218                 -183.994              
5600    316.668                 -190.151              
5700    317.109                 -195.805              
5800    317.541                 -202.245              
5900    317.964                 -208.856              
6000    318.380                 -215.634              
