T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     203.713                 782.555               
200     187.123                 782.381               
250     185.562                 782.196               
298.15  185.219                 781.990               
300     185.219                 781.981               
350     185.474                 781.754               
400     186.041                 781.525               
450     186.778                 781.298               
500     187.609                 781.080               
600     189.395                 780.681               
700     191.225                 780.355               
800     193.033                 780.119               
900     194.796                 779.975               
1000    196.502                 779.916               
1100    198.150                 779.923               
1200    199.741                 779.981               
1300    201.276                 780.082               
1400    202.757                 780.226               
1500    204.189                 780.416               
1600    205.572                 780.648               
1700    206.910                 780.909               
1800    208.205                 781.177               
1900    209.460                 781.433               
2000    210.676                 781.668               
2100    211.856                 781.882               
2200    213.002                 782.072               
2300    214.116                 782.234               
2400    215.199                 782.362               
2500    216.253                 782.449               
2600    217.279                 782.486               
2700    218.279                 782.460               
2800    219.255                 782.360               
2900    220.207                 782.171               
3000    221.136                 781.875               
3100    222.045                 781.454               
3200    222.933                 780.887               
3300    223.802                 743.696               
3400    224.652                 743.192               
3500    225.485                 742.712               
3600    226.301                 742.254               
3700    227.101                 741.820               
3800    227.886                 741.409               
3900    228.656                 741.022               
4000    229.412                 740.658               
4100    230.154                 740.319               
4200    230.883                 740.003               
4300    231.600                 739.713               
4400    232.305                 739.447               
4500    232.999                 739.207               
4600    233.681                 738.992               
4700    234.353                 738.804               
4800    235.015                 738.644               
4900    235.667                 738.511               
5000    236.309                 738.407               
5100    236.942                 738.333               
5200    237.567                 738.289               
5300    238.183                 738.278               
5400    238.791                 738.300               
5500    239.390                 738.358               
5600    239.983                 738.451               
5700    240.568                 738.583               
5800    241.146                 0.                    
5900    241.717                 0.                    
6000    242.281                 0.                    
