T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     343.053                 -1106.659             
200     298.254                 -1107.918             
250     293.729                 -1108.393             
298.15  292.705                 -1108.760             
300     292.707                 -1108.773             
350     293.492                 -1109.076             
400     295.275                 -1109.322             
450     297.626                 -1109.528             
500     300.303                 -1109.709             
600     306.103                 -1110.043             
700     312.055                 -1110.406             
800     317.905                 -1110.857             
900     323.549                 -1111.445             
1000    328.950                 -1122.796             
1100    334.098                 -1123.404             
1200    339.000                 -1124.015             
1300    343.668                 -1124.631             
1400    348.116                 -1125.256             
1500    352.360                 -1125.891             
1600    356.415                 -1126.537             
1700    360.295                 -1127.193             
1800    364.012                 -1127.858             
1900    367.579                 -1128.531             
2000    371.006                 -1129.208             
2100    374.304                 -1129.886             
2200    377.481                 -1130.562             
2300    380.546                 -1131.232             
2400    383.507                 -1131.891             
2500    386.370                 -1132.535             
2600    389.141                 -1133.160             
2700    391.826                 -1133.762             
2800    394.430                 -1428.239             
2900    396.958                 -1427.690             
3000    399.414                 -1427.109             
3100    401.803                 -1426.493             
3200    404.127                 -1425.839             
3300    406.391                 -1425.148             
3400    408.598                 -1424.416             
3500    410.750                 -1423.644             
3600    412.850                 -1422.831             
3700    414.900                 -1421.976             
3800    416.904                 -1421.080             
3900    418.863                 -1420.143             
4000    420.779                 -1419.165             
4100    422.654                 -1418.148             
4200    424.489                 -1417.092             
4300    426.287                 -1416.000             
4400    428.049                 -1414.871             
4500    429.777                 -1413.706             
4600    431.471                 -1412.511             
4700    433.133                 -1411.285             
4800    434.765                 -1410.031             
4900    436.367                 -1408.749             
5000    437.941                 -1407.445             
5100    439.487                 -1406.119             
5200    441.006                 -1404.773             
5300    442.500                 -1403.411             
5400    443.969                 -1402.035             
5500    445.414                 -1400.648             
5600    446.837                 -1399.252             
5700    448.236                 -1397.850             
5800    449.614                 -1396.442             
5900    450.971                 -1395.036             
6000    452.308                 -1393.610             
