T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     98.526                  -268.136              
200     61.893                  -267.224              
298.15  57.588                  -266.270              
300     57.589                  -266.252              
400     59.507                  -265.292              
500     63.196                  -264.409              
600     67.393                  -263.666              
700     71.658                  -263.088              
800     75.825                  -262.723              
900     79.833                  -262.690              
1000    83.661                  -263.275              
1100    87.312                  -264.641              
1200    90.792                  -265.416              
1300    94.112                  -264.562              
1400    97.286                  -263.716              
1500    100.324                 -262.878              
1600    103.238                 -262.046              
1700    106.037                 -262.124              
1800    108.730                 -261.650              
1900    111.325                 -274.573              
2000    113.828                 -274.427              
2100    116.245                 -274.265              
2200    118.582                 -274.094              
2300    120.842                 -273.916              
2400    123.032                 -273.733              
2500    125.154                 -273.549              
