T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  74.057                  -350.912              
300     74.058                  -350.937              
400     76.007                  -365.764              
500     79.760                  -368.312              
600     84.054                  -367.686              
700     88.463                  -366.698              
800     92.840                  -365.263              
900     98.970                  -345.861              
1000    105.094                 -344.107              
1100    110.700                 -342.352              
1200    115.866                 -340.597              
1300    120.656                 -338.843              
1400    125.121                 -337.086              
1500    129.301                 -335.326              
1600    133.231                 -333.563              
1700    136.939                 -477.034              
1800    140.449                 -474.514              
1900    143.780                 -472.004              
2000    146.949                 -469.503              
