T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  170.373                 -1130.609             
300     170.375                 -1130.604             
400     175.039                 -1134.885             
500     184.280                 -1133.593             
600     195.124                 -1131.445             
700     206.465                 -1128.530             
800     217.832                 -1124.884             
900     229.286                 -1117.071             
1000    240.779                 -1109.493             
1100    252.087                 -1260.068             
1200    263.098                 1250.880              
1300    273.757                 -1241.791             
1400    284.044                 -1232.789             
1500    293.957                 -1223.865             
1600    303.502                 -1215.012             
1700    312.695                 -1206.226             
1800    321.550                 -1197.507             
1900    330.084                 -1188.853             
2000    338.317                 -1180.265             
2100    346.263                 -1171.745             
2200    353.940                 -1163.295             
2300    361.363                 -1154.918             
2400    368.547                 -1146.618             
2500    375.504                 -1138.398             
