T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     271.040                 144.318               
200     242.401                 143.340               
298.15  238.932                 142.674               
300     238.933                 142.665               
400     240.531                 142.370               
500     243.688                 142.340               
600     247.373                 142.462               
700     251.194                 142.665               
800     254.986                 142.907               
900     258.674                 143.169               
1000    262.228                 143.439               
1100    265.637                 143.711               
1200    268.899                 143.980               
1300    272.020                 144.245               
1400    275.007                 144.502               
1500    277.866                 144.750               
1600    280.607                 144.987               
1700    283.237                 145.211               
1800    285.763                 145.419               
1900    288.193                 145.611               
2000    290.533                 145.784               
2100    292.789                 145.938               
2200    294.966                 146.072               
2300    297.069                 146.185               
2400    299.104                 146.276               
2500    301.073                 146.346               
2600    302.982                 146.393               
2700    304.833                 146.419               
2800    306.631                 146.424               
2900    308.377                 146.408               
3000    310.075                 146.371               
3100    311.727                 146.314               
3200    313.336                 146.238               
3300    314.904                 146.144               
3400    316.432                 146.033               
3500    317.923                 145.905               
3600    319.379                 145.761               
3700    320.801                 145.601               
3800    322.191                 145.427               
3900    323.550                 145.239               
4000    324.879                 145.038               
4100    326.181                 144.823               
4200    327.455                 144.597               
4300    328.703                 144.358               
4400    329.926                 144.106               
4500    331.126                 143.844               
4600    332.302                 143.568               
4700    333.457                 143.281               
4800    334.590                 142.981               
4900    335.702                 142.667               
5000    336.795                 142.340               
5100    337.869                 141.999               
5200    338.924                 141.643               
5300    339.962                 141.270               
5400    340.982                 140.880               
5500    341.986                 140.472               
5600    342.974                 140.045               
5700    343.946                 139.596               
5800    344.903                 139.126               
5900    345.846                 138.631               
6000    346.774                 138.111               
