T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     165.420                 -930.274              
200     110.999                 -931.188              
298.15  104.264                 -931.233              
300     104.266                 -931.230              
400     107.398                 -933.221              
500     115.061                 -920.678              
600     128.173                 -911.629              
700     140.261                 -909.185              
800     151.200                 -906.788              
900     161.166                 -904.452              
1000    170.303                 -902.197              
1100    178.731                 -978.995              
1200    186.548                 -975.898              
1300    193.834                 -972.847              
1400    200.654                 -969.839              
1500    207.063                 -966.873              
1600    213.107                 -963.948              
1700    218.826                 -961.062              
1800    224.250                 -958.214              
1900    229.410                 -955.401              
2000    234.329                 -952.622              
