T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  468.608                 -2860.182             
300     468.614                 -2860.094             
400     482.052                 -2862.602             
500     507.925                 -2857.227             
600     537.478                 -2850.799             
700     567.660                 -2843.468             
800     597.294                 -2835.425             
900     625.912                 -2826.979             
1000    653.349                 -2839.443             
1100    679.592                 -3066.550             
1200    704.700                 -3052.785             
1300    728.761                 -3037.812             
1400    751.871                 -3021.478             
1500    774.125                 -3003.629             
