T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  145.812                 -714.209              
300     145.814                 -714.172              
400     149.649                 -712.072              
500     157.023                 -709.839              
600     165.406                 -707.523              
700     173.918                 -705.149              
800     182.224                 -702.725              
900     190.203                 -700.270              
1000    197.817                 -697.794              
1100    205.067                 -695.328              
1200    211.967                 -696.602              
1300    218.538                 -693.654              
1400    224.805                 -690.657              
1500    230.790                 -687.633              
1600    236.515                 -684.602              
1700    242.001                 -681.581              
1800    247.266                 -678.583              
1900    252.325                 -675.638              
2000    257.195                 -672.773              
