T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     423.540                 -351.863              
200     366.106                 -354.752              
250     360.354                 -356.447              
298.15  359.064                 -374.886              
300     359.066                 -374.996              
350     360.042                 -421.229              
400     362.234                 -421.179              
450     365.096                 -421.117              
500     368.322                 -421.050              
600     375.222                 -420.928              
700     382.198                 -420.842              
800     388.970                 -420.791              
900     395.436                 -420.815              
1000    401.568                 -420.984              
1100    407.369                 -421.362              
1200    412.856                 -425.936              
1300    418.052                 -426.013              
1400    422.978                 -426.184              
1500    427.658                 -426.465              
1600    432.111                 -426.870              
1700    436.356                 -427.413              
1800    440.411                 -428.111              
1900    444.289                 -428.980              
2000    448.006                 -444.720              
2100    451.573                 -446.724              
2200    455.002                 -448.760              
2300    458.302                 -450.832              
2400    461.482                 -452.939              
2500    464.550                 -455.083              
2600    467.515                 -457.263              
2700    470.381                 -459.479              
2800    473.156                 -461.730              
2900    475.846                 -464.012              
3000    478.454                 -466.323              
3100    480.986                 -468.661              
3200    483.446                 -471.022              
3300    485.838                 -473.401              
3400    488.165                 -475.796              
3500    490.432                 -478.201              
3600    492.640                 -480.614              
3700    494.793                 -892.127              
3800    496.893                 -893.307              
3900    498.944                 -894.538              
4000    500.946                 -895.815              
4100    502.903                 -897.134              
4200    504.816                 -898.489              
4300    506.688                 -899.876              
4400    508.520                 -901.291              
4500    510.313                 -902.730              
4600    512.070                 -904.190              
4700    513.791                 -905.666              
4800    515.478                 -907.155              
4900    517.133                 -908.655              
5000    518.756                 -910.161              
5100    520.349                 -911.671              
5200    521.913                 -913.184              
5300    523.449                 -914.695              
5400    524.957                 -916.204              
5500    526.440                 -917.708              
5600    527.897                 -919.205              
5700    529.330                 -920.694              
5800    530.738                 -922.173              
5900    532.125                 -923.640              
6000    533.488                 -925.095              
