T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     280.603                 -445.642              
200     250.396                 -448.111              
250     247.384                 -449.405              
298.15  246.698                 -450.659              
300     246.699                 -450.706              
350     247.237                 -451.967              
400     248.481                 -453.153              
450     250.158                 -454.252              
500     252.114                 -455.257              
600     256.503                 -456.991              
700     261.206                 -458.383              
800     266.009                 -459.476              
900     270.804                 -460.313              
1000    275.532                 -460.936              
1100    280.161                 -461.384              
1200    284.673                 -461.691              
1300    289.061                 -461.885              
1400    293.322                 -461.991              
1500    297.457                 -462.030              
1600    301.468                 -462.016              
1700    305.359                 -461.963              
1800    309.134                 -461.881              
1900    312.798                 -461.776              
2000    316.355                 -461.655              
2100    319.811                 -461.520              
2200    323.169                 -461.373              
2300    326.435                 -461.215              
2400    329.612                 -461.047              
2500    332.704                 -460.868              
2600    335.717                 -460.677              
2700    338.652                 -460.473              
2800    341.514                 -460.255              
2900    344.307                 -460.022              
3000    347.032                 -459.773              
3100    349.693                 -459.507              
3200    352.293                 -459.223              
3300    354.834                 -458.922              
3400    357.319                 -458.602              
3500    359.750                 -458.264              
3600    362.130                 -457.908              
3700    364.459                 -457.534              
3800    366.741                 -457.143              
3900    368.978                 -456.735              
4000    371.170                 -456.310              
4100    373.319                 -455.870              
4200    375.428                 -455.415              
4300    377.497                 -454.947              
4400    379.528                 -454.465              
4500    381.523                 -453.970              
4600    383.482                 -453.465              
4700    385.407                 -452.948              
4800    387.299                 -452.421              
4900    389.158                 -451.885              
5000    390.987                 -451.340              
5100    392.786                 -450.787              
5200    394.556                 -450.226              
5300    396.298                 -449.658              
5400    398.013                 -449.083              
5500    399.701                 -448.501              
5600    401.364                 -447.912              
5700    403.001                 -447.317              
5800    404.615                 -446.716              
5900    406.205                 -446.108              
6000    407.772                 -445.494              
