T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  247.265                 270.897               
300     247.266                 270.916               
350     247.839                 271.417               
400     249.132                 271.853               
450     250.825                 272.122               
500     252.739                 272.151               
600     256.852                 271.713               
700     261.032                 272.113               
800     265.110                 272.018               
900     269.023                 272.358               
1000    272.754                 272.713               
1100    276.302                 264.713               
1200    279.675                 264.862               
1300    282.886                 265.125               
1400    285.947                 265.477               
1500    288.868                 265.895               
1600    291.662                 266.357               
1700    294.338                 266.839               
1800    296.906                 267.319               
1900    299.373                 267.772               
2000    301.747                 268.177               
2100    304.034                 268.510               
2200    306.242                 129.227               
2300    308.374                 130.185               
2400    310.436                 130.913               
2500    312.433                 131.410               
2600    314.367                 131.680               
2700    316.244                 131.732               
2800    318.066                 131.580               
2900    319.837                 131.243               
3000    321.559                 130.741               
3100    323.235                 130.097               
3200    324.867                 129.334               
3300    326.458                 128.483               
3400    328.009                 127.555               
3500    329.523                 126.573               
3600    331.001                 125.557               
3700    332.445                 124.523               
3800    333.856                 123.483               
3900    335.236                 122.450               
4000    336.586                 121.431               
4100    337.908                 120.436               
4200    339.203                 119.468               
4300    340.471                 118.528               
4400    341.714                 117.619               
4500    342.932                 116.741               
4600    344.128                 115.901               
4700    345.301                 115.111               
4800    346.452                 114.329               
4900    347.583                 113.578               
5000    348.693                 112.848               
5100    349.784                 112.160               
5200    350.856                 111.473               
5300    351.911                 110.801               
5400    352.947                 110.143               
5500    353.967                 109.527               
5600    354.971                 108.948               
5700    355.958                 108.326               
5800    356.930                 107.734               
5900    357.888                 107.264               
6000    358.831                 106.670               
