T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     322.541                 114.349               
200     287.171                 113.122               
250     283.726                 112.600               
298.15  282.960                 112.131               
300     282.961                 112.113               
350     283.535                 111.608               
400     284.822                 103.127               
450     286.498                 102.065               
500     288.388                 80.957                
600     292.440                 81.066                
700     296.558                 81.207                
800     300.581                 81.365                
900     304.451                 81.532                
1000    308.146                 81.701                
1100    311.665                 81.866                
1200    315.015                 82.023                
1300    318.205                 82.166                
1400    321.246                 82.291                
1500    324.149                 82.390                
1600    326.924                 82.459                
1700    329.580                 82.492                
1800    332.126                 82.484                
1900    334.571                 82.434                
2000    336.921                 82.339                
2100    339.183                 82.202                
2200    341.363                 82.024                
2300    343.467                 81.808                
2400    345.499                 81.561                
2500    347.465                 81.286                
2600    349.367                 80.990                
2700    351.211                 80.678                
2800    352.999                 80.357                
2900    354.735                 80.032                
3000    356.422                 79.708                
3100    358.061                 79.390                
3200    359.656                 79.081                
3300    361.210                 78.785                
3400    362.723                 78.504                
3500    364.199                 78.241                
3600    365.638                 77.997                
3700    367.043                 77.775                
3800    368.415                 77.574                
3900    369.756                 77.395                
4000    371.067                 77.239                
4100    372.350                 77.105                
4200    373.605                 76.994                
4300    374.833                 76.904                
4400    376.037                 76.836                
4500    377.216                 76.788                
4600    378.372                 76.760                
4700    379.505                 76.752                
4800    380.617                 76.761                
4900    381.709                 76.786                
5000    382.780                 76.828                
5100    383.832                 76.884                
5200    384.866                 76.954                
5300    385.881                 77.037                
5400    386.879                 77.130                
5500    387.861                 77.234                
5600    388.826                 77.346                
5700    389.775                 77.466                
5800    390.710                 77.592                
5900    391.629                 77.723                
6000    392.535                 77.858                
