T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     194.715                 0.                    
200     178.136                 0.                    
250     176.577                 0.                    
298.15  176.235                 0.                    
300     176.235                 0.                    
350     176.488                 0.                    
400     177.050                 0.                    
450     177.777                 0.                    
500     178.590                 0.                    
600     180.314                 0.                    
700     182.043                 0.                    
800     183.711                 0.                    
900     185.299                 0.                    
1000    186.800                 0.                    
1100    188.218                 0.                    
1200    189.557                 0.                    
1300    190.824                 0.                    
1400    192.024                 0.                    
1500    193.163                 0.                    
1600    194.246                 0.                    
1700    195.278                 0.                    
1800    196.264                 0.                    
1900    197.206                 0.                    
2000    198.110                 0.                    
2100    198.976                 0.                    
2200    199.809                 0.                    
2300    200.610                 0.                    
2400    201.383                 0.                    
2500    202.128                 0.                    
2600    202.848                 0.                    
2700    203.544                 0.                    
2800    204.218                 0.                    
2900    204.871                 0.                    
3000    205.505                 0.                    
3100    206.120                 0.                    
3200    206.717                 0.                    
3300    207.298                 0.                    
3400    207.863                 0.                    
3500    208.414                 0.                    
3600    208.950                 0.                    
3700    209.473                 0.                    
3800    209.983                 0.                    
3900    210.481                 0.                    
4000    210.968                 0.                    
4100    211.443                 0.                    
4200    211.908                 0.                    
4300    212.363                 0.                    
4400    212.808                 0.                    
4500    213.244                 0.                    
4600    213.671                 0.                    
4700    214.089                 0.                    
4800    214.499                 0.                    
4900    214.902                 0.                    
5000    215.296                 0.                    
5100    215.684                 0.                    
5200    216.064                 0.                    
5300    216.437                 0.                    
5400    216.804                 0.                    
5500    217.165                 0.                    
5600    217.519                 0.                    
5700    217.868                 0.                    
5800    218.210                 0.                    
5900    218.548                 0.                    
6000    218.879                 0.                    
