T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  173.375                 -3317.715             
300     173.379                 -3317.745             
400     180.784                 -3319.455             
500     195.547                 -3327.246             
600     213.043                 -3328.127             
700     231.565                 -3327.555             
800     250.649                 -3318.272             
900     271.448                 -3299.686             
1000    293.204                 -3281.329             
1100    315.213                 -3263.117             
1200    337.083                 3244.989              
1300    358.592                 -3226.905             
1400    379.616                 -3208.828             
1500    400.094                 -3190.762             
1600    419.995                 -3172.695             
1700    439.315                 -3445.081             
1800    458.061                 -3425.455             
1900    476.247                 -3405.799             
2000    493.895                 -3386.104             
2100    511.026                 -3366.359             
2200    527.663                 -3346.557             
2300    543.832                 -3326.690             
2400    559.554                 -3507.788             
2500    574.853                 -3488.083             
2600    589.750                 -3468.163             
2700    604.264                 -3448.023             
2800    618.417                 -3427.657             
2900    632.225                 -3407.059             
3000    645.706                 -3386.242             
