T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     178.944                 -831.590              
200     121.591                 -830.254              
298.15  114.809                 -828.850              
300     114.810                 -828.823              
400     117.820                 -827.285              
500     123.603                 -825.670              
600     130.185                 -823.985              
700     136.887                 -822.187              
800     143.465                 -820.171              
900     149.846                 -818.397              
1000    156.032                 -815.052              
1100    162.663                 -811.429              
1200    169.729                 -791.591              
1300    176.903                 -788.849              
1400    183.629                 -786.117              
1500    189.956                 -783.394              
1600    195.928                 -780.680              
1700    201.582                 -914.890              
1800    206.950                 -910.333              
1900    212.060                 -905.792              
2000    216.933                 -901.269              
2100    221.592                 -896.769              
2200    226.053                 -892.298              
2300    230.334                 -887.862              
2400    234.447                 -883.470              
2500    238.406                 -879.131              
2600    242.221                 -874.852              
2700    245.902                 -870.645              
2800    249.459                 -866.521              
2900    252.900                 -862.488              
3000    256.231                 -858.558              
