T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     101.583                 -219.089              
200     69.262                  -219.634              
298.15  66.316                  -219.409              
300     66.317                  -219.401              
400     68.173                  -218.796              
500     71.821                  -217.921              
600     76.042                  -216.942              
700     80.380                  -220.789              
800     84.647                  219.747               
900     88.773                  -218.581              
1000    92.731                  -217.288              
1100    96.520                  -215.863              
1200    100.145                 -214.301              
1300    103.616                 -212.608              
1400    106.944                 -210.796              
