T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     281.199                 -294.559              
200     251.714                 -295.631              
298.15  248.212                 -296.842              
300     248.213                 -296.865              
400     249.824                 -300.257              
500     252.979                 -302.736              
600     256.641                 -304.694              
700     260.427                 -306.291              
800     264.178                 -307.667              
900     267.825                 -362.026              
1000    271.339                 -361.940              
1100    274.710                 -361.835              
1200    277.937                 -361.720              
1300    281.026                 -361.601              
1400    283.983                 -361.484              
1500    286.816                 -361.372              
1600    289.533                 -361.268              
1700    292.141                 -361.176              
1800    294.647                 -361.096              
1900    297.059                 -361.031              
2000    299.383                 -360.981              
2100    301.624                 -360.948              
2200    303.787                 -360.931              
2300    305.878                 -360.930              
2400    307.902                 -360.947              
2500    309.861                 -360.980              
2600    311.761                 -361.030              
2700    313.604                 -361.095              
2800    315.394                 -361.175              
2900    317.133                 -361.270              
3000    318.825                 -361.379              
3100    320.471                 -361.502              
3200    322.075                 -361.638              
3300    323.638                 -361.786              
3400    325.162                 -361.946              
3500    326.650                 -362.118              
3600    328.103                 -362.300              
3700    329.522                 -362.493              
3800    330.909                 -362.697              
3900    332.266                 -362.911              
4000    333.593                 -363.134              
4100    334.893                 -363.368              
4200    336.166                 -363.611              
4300    337.413                 -363.864              
4400    338.636                 -364.128              
4500    339.834                 -364.401              
4600    341.010                 -364.686              
4700    342.165                 -364.981              
4800    343.298                 -365.288              
4900    344.410                 -365.607              
5000    345.504                 -365.938              
5100    346.578                 -366.283              
5200    347.634                 -366.641              
5300    348.672                 -367.014              
5400    349.693                 -367.403              
5500    350.698                 -367.807              
5600    351.687                 -368.230              
5700    352.661                 -368.671              
5800    353.619                 -369.131              
5900    354.563                 -369.611              
6000    355.493                 -370.113              
