T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     89.203                  -936.632              
200     54.580                  -938.318              
298.15  49.907                  -938.722              
300     49.908                  -938.721              
400     52.195                  -938.313              
500     56.753                  -937.506              
600     62.069                  -936.529              
700     67.559                  -935.488              
800     72.976                  -934.421              
900     78.218                  -933.386              
1000    83.242                  -932.464              
1100    88.039                  -931.729              
1200    92.612                  -935.171              
1300    96.970                  -934.101              
1400    101.126                 -933.112              
1500    105.094                 -932.219              
1600    108.886                 -931.438              
1700    112.516                 -930.785              
1800    115.995                 -930.274              
1900    119.335                 -929.921              
2000    122.544                 -944.427              
