T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     140.561                 -387.351              
200     100.634                 -387.660              
298.15  95.939                  -393.798              
300     95.940                  -393.826              
400     98.011                  -411.235              
500     101.968                 -410.744              
600     106.456                 -410.065              
700     111.010                 -409.212              
800     115.466                 -408.148              
900     119.773                 -406.816              
1000    123.928                 -405.141              
1100    130.090                 -456.553              
1200    135.902                 -453.541              
1300    141.269                 -450.532              
1400    146.254                 -447.529              
1500    150.906                 -444.531              
1600    155.269                 -441.539              
1700    159.375                 -438.554              
1800    163.254                 -435.579              
1900    166.929                 -432.615              
2000    170.420                 -429.665              
2100    173.745                 -426.731              
2200    176.919                 -423.816              
2300    179.955                 -420.923              
2400    182.865                 -418.055              
2500    185.659                 -415.215              
