T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     296.993                 397.545               
200     260.893                 397.802               
250     257.295                 397.680               
298.15  256.487                 397.480               
300     256.488                 397.471               
350     257.104                 397.223               
400     258.495                 396.959               
450     260.323                 396.690               
500     262.395                 396.418               
600     266.869                 395.855               
700     271.439                 395.251               
800     275.917                 394.584               
900     280.226                 393.843               
1000    284.342                 393.021               
1100    288.259                 392.117               
1200    291.983                 391.130               
1300    295.526                 390.059               
1400    298.899                 388.902               
1500    302.115                 387.658               
1600    305.185                 386.327               
1700    308.120                 284.554               
1800    310.930                 283.509               
1900    313.626                 282.460               
2000    316.214                 281.408               
2100    318.703                 280.353               
2200    321.100                 279.295               
2300    323.411                 278.233               
2400    325.642                 277.170               
2500    327.797                 276.103               
2600    329.882                 275.035               
2700    331.902                 273.964               
2800    333.859                 272.891               
2900    335.757                 271.817               
3000    337.601                 270.741               
3100    339.392                 269.663               
3200    341.134                 268.584               
3300    342.829                 267.504               
3400    344.480                 266.423               
3500    346.089                 265.341               
3600    347.658                 -504.045              
3700    349.189                 -504.299              
3800    350.684                 -504.557              
3900    352.144                 -504.817              
4000    353.571                 -505.079              
4100    354.966                 -505.342              
4200    356.331                 -505.604              
4300    357.668                 -505.866              
4400    358.976                 -506.126              
4500    360.258                 -506.384              
4600    361.515                 -506.639              
4700    362.746                 -506.891              
4800    363.955                 -507.139              
4900    365.140                 -507.384              
5000    366.304                 -507.625              
5100    367.447                 -507.861              
5200    368.569                 -508.093              
5300    369.672                 -508.321              
5400    370.756                 -508.544              
5500    371.822                 -508.761              
5600    372.871                 -508.976              
5700    373.902                 -509.187              
5800    374.917                 -509.395              
5900    375.916                 -509.600              
6000    376.899                 -509.801              
