T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  112.968                 -202.087              
300     112.970                 -202.120              
400     116.266                 -211.666              
500     122.727                 -233.822              
600     130.252                 -233.079              
700     138.093                 -231.674              
800     145.949                 -229.616              
900     153.697                 -226.914              
1000    161.285                 -223.590              
1100    168.695                 -219.652              
1200    175.927                 -215.099              
1300    182.984                 -210.029              
1400    189.869                 -204.598              
1500    196.579                 -198.962              
1600    203.110                 -193.275              
1700    209.461                 -187.688              
1800    215.626                 -182.352              
1900    221.601                 -177.418              
2000    227.383                 -173.034              
