T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     287.365                 -311.604              
200     257.323                 -313.285              
250     254.354                 -313.936              
298.15  253.685                 -314.524              
300     253.686                 -314.546              
350     254.199                 -315.827              
400     255.366                 -316.403              
450     256.909                 -316.910              
500     258.669                 -317.364              
600     262.503                 -318.161              
700     266.458                 -318.865              
800     270.366                 -319.517              
900     274.152                 -320.140              
1000    277.788                 -320.747              
1100    281.266                 -321.346              
1200    284.586                 -385.513              
1300    287.754                 -385.334              
1400    290.780                 -385.164              
1500    293.672                 -385.003              
1600    296.440                 -384.853              
1700    299.091                 -384.716              
1800    301.635                 -384.593              
1900    304.078                 -384.486              
2000    306.427                 -384.395              
2100    308.690                 -384.321              
2200    310.871                 -384.265              
2300    312.976                 -384.227              
2400    315.010                 -384.208              
2500    316.978                 -384.209              
2600    318.883                 -384.228              
2700    320.729                 -384.266              
2800    322.520                 -384.322              
2900    324.258                 -384.398              
3000    325.947                 -384.491              
3100    327.589                 -384.602              
3200    329.187                 -384.730              
3300    330.743                 -384.875              
3400    332.258                 -385.037              
3500    333.736                 -385.214              
3600    335.178                 -385.406              
3700    336.586                 -385.613              
3800    337.960                 -385.834              
3900    339.303                 -386.070              
4000    340.617                 -386.318              
4100    341.901                 -386.580              
4200    343.158                 -386.855              
4300    344.389                 -387.143              
4400    345.594                 -387.443              
4500    346.775                 -387.756              
4600    347.933                 -388.082              
4700    349.069                 -388.420              
4800    350.183                 -388.771              
4900    351.276                 -389.136              
5000    352.349                 -389.515              
5100    353.402                 -389.908              
5200    354.437                 -390.315              
5300    355.455                 -390.737              
5400    356.454                 -391.176              
5500    357.437                 -391.632              
5600    358.404                 -392.105              
5700    359.355                 -392.597              
5800    360.291                 -393.108              
5900    361.212                 -393.640              
6000    362.119                 -394.193              
