T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  183.333                 1402.954              
300     183.333                 1403.002              
350     183.691                 1404.265              
400     184.485                 1405.503              
450     185.507                 1406.710              
500     186.645                 1407.886              
600     189.036                 1410.151              
700     191.407                 1412.322              
800     193.676                 1414.425              
900     195.819                 1416.476              
1000    197.834                 1418.485              
1100    199.731                 1420.457              
1200    201.517                 1422.394              
1300    203.203                 1424.296              
1400    204.798                 1426.163              
1500    206.310                 1427.990              
1600    207.747                 1429.771              
1700    209.116                 1431.500              
1800    210.423                 1433.171              
1900    211.672                 1434.782              
2000    212.870                 1436.329              
2100    214.019                 1437.809              
2200    215.125                 1439.217              
2300    216.190                 1440.548              
2400    217.217                 1441.793              
2500    218.210                 1442.938              
2600    219.171                 1443.961              
2700    220.101                 1444.823              
2800    221.004                 1419.114              
2900    221.881                 1420.802              
3000    222.734                 1422.514              
3100    223.563                 1424.252              
3200    224.372                 1426.016              
3300    225.160                 1427.807              
3400    225.929                 1429.624              
3500    226.680                 1431.469              
3600    227.415                 1433.343              
3700    228.133                 1435.246              
3800    228.837                 1437.179              
3900    229.525                 1439.145              
4000    230.201                 1441.145              
4100    230.863                 1443.181              
4200    231.513                 1445.255              
4300    232.152                 1447.368              
4400    232.779                 1449.524              
4500    233.396                 1451.724              
4600    234.003                 1453.971              
4700    234.601                 1456.267              
4800    235.190                 1458.615              
4900    235.770                 1461.016              
5000    236.342                 1463.473              
5100    236.906                 1465.989              
5200    237.463                 777.892               
5300    238.013                 780.196               
5400    238.556                 782.589               
5500    239.093                 784.972               
5600    239.624                 787.392               
5700    240.150                 789.847               
5800    240.670                 792.339               
5900    241.184                 794.866               
6000    241.694                 797.428               
