T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  147.656                 -1566.760             
300     147.658                 -1566.775             
400     152.209                 -1567.127             
500     161.289                 -1573.138             
600     171.880                 -1572.795             
700     182.824                 -1572.038             
800     193.642                 -1571.009             
900     204.130                 -1569.852             
1000    214.208                 -1568.659             
1100    223.855                 -1567.511             
1200    233.075                 -1570.420             
1300    241.984                 -1565.044             
1400    250.723                 -1559.172             
1500    259.254                 -1553.416             
1600    267.556                 -1547.787             
1700    275.620                 -1832.769             
1800    283.445                 -1825.924             
1900    291.033                 1819.262              
2000    298.392                 -1827.482             
2100    305.528                 -1821.974             
2200    312.450                 -1816.507             
2300    319.167                 -1811.084             
2400    325.689                 -1805.706             
2500    332.023                 -1800.377             
2600    338.180                 -1795.098             
2700    344.166                 -1789.872             
2800    349.991                 -1784.701             
2900    355.661                 -1779.588             
3000    361.184                 -1774.536             
3100    366.567                 -1769.547             
3200    371.816                 -1764.623             
3300    376.937                 -1759.766             
3400    381.935                 -1754.979             
3500    386.817                 -1750.265             
3600    391.587                 -1745.624             
3700    396.250                 -2150.157             
3800    400.811                 -2144.436             
3900    405.273                 -2138.850             
4000    409.641                 -2133.402             
