T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  67.634                  -554.467              
300     67.635                  -554.418              
400     70.458                  -554.309              
500     75.788                  -551.903              
600     81.757                  -549.483              
700     87.742                  -547.058              
800     93.520                  -544.643              
900     99.016                  -542.256              
1000    104.214                 -539.918              
1100    109.123                 -616.600              
1200    113.759                 613.355               
1300    118.144                 -610.122              
1400    122.298                 -606.900              
1500    126.241                 -603.688              
1600    129.992                 -600.487              
1700    133.566                 -597.296              
1800    136.978                 -594.114              
1900    140.242                 -590.942              
2000    143.368                 -587.781              
2100    146.368                 -584.629              
2200    149.252                 -581.488              
2300    152.027                 -578.357              
2400    154.701                 -575.238              
2500    157.281                 -572.130              
2600    159.773                 -569.035              
2700    162.184                 -565.954              
2800    164.517                 -562.889              
2900    166.778                 -559.841              
3000    168.971                 -556.811              
