T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     349.954                 -593.178              
200     255.191                 -594.203              
298.15  243.622                 -617.977              
300     243.624                 -618.060              
400     258.549                 -661.776              
500     276.114                 -656.712              
600     292.921                 -651.789              
700     308.559                 -646.966              
800     323.009                 -642.207              
900     336.363                 -637.539              
1000    348.738                 -633.020              
