T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  79.727                  -491.313              
300     79.728                  -491.291              
400     82.263                  -490.019              
500     87.404                  -486.636              
600     94.557                  -480.393              
700     102.570                 474.314               
800     110.756                 -468.369              
900     118.814                 -462.540              
1000    126.612                 -456.817              
1100    134.098                 -451.197              
1200    141.257                 -445.675              
1300    148.094                 -440.250              
1400    154.623                 -434.922              
1500    160.859                 -429.692              
1600    166.822                 -439.095              
1700    172.531                 -433.660              
1800    178.002                 -428.255              
1900    183.252                 -422.881              
2000    188.297                 -417.540              
