T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     168.264                 1490.282              
200     145.046                 1492.536              
298.15  142.370                 1494.671              
300     142.371                 1494.711              
400     143.522                 1496.822              
500     145.705                 1498.953              
600     148.167                 1501.138              
700     150.661                 1503.391              
800     153.095                 1505.711              
900     155.439                 1508.091              
1000    157.684                 1510.518              
1100    159.828                 1512.981              
1200    161.877                 1515.468              
1300    163.837                 1517.971              
1400    165.713                 1520.483              
1500    167.511                 1522.999              
1600    169.238                 1525.518              
1700    170.898                 1528.036              
1800    172.496                 1530.553              
1900    174.037                 1533.069              
2000    175.525                 1535.585              
2100    176.963                 1538.102              
2200    178.355                 1540.620              
2300    179.703                 1543.142              
2400    181.011                 1545.668              
2500    182.282                 1548.201              
2600    183.516                 1550.740              
2700    184.718                 1553.287              
2800    185.888                 1555.843              
2900    187.028                 1558.406              
3000    188.140                 1560.978              
3100    189.226                 1563.556              
3200    190.286                 1566.139              
3300    191.323                 1568.726              
3400    192.337                 1571.315              
3500    193.329                 1573.902              
3600    194.300                 1576.486              
3700    195.251                 1579.062              
3800    196.183                 1581.628              
3900    197.097                 1584.180              
4000    197.993                 1586.715              
4100    198.872                 1589.229              
4200    199.734                 1591.720              
4300    200.581                 1594.183              
4400    201.411                 1596.616              
4500    202.227                 1599.017              
4600    203.028                 1601.381              
4700    203.815                 1603.708              
4800    204.587                 1605.994              
4900    205.347                 1608.239              
5000    206.093                 1610.440              
5100    206.826                 1612.597              
5200    207.547                 1614.708              
5300    208.255                 1616.772              
5400    208.952                 1618.790              
5500    209.637                 1620.760              
5600    210.310                 1622.683              
5700    210.972                 1624.559              
5800    211.624                 1626.389              
5900    212.265                 1628.173              
6000    212.895                 1629.912              
