T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     285.125                 94.237                
200     247.863                 94.238                
250     244.186                 94.278                
298.15  243.367                 94.266                
300     243.368                 94.263                
350     243.983                 94.148                
400     245.362                 91.278                
450     247.157                 90.968                
500     249.179                 90.638                
600     253.506                 89.923                
700     257.893                 89.149                
800     262.172                 88.329                
900     266.281                 87.468                
1000    270.201                 86.559                
1100    273.932                 85.593                
1200    277.483                 -12.205               
1300    280.863                 -12.395               
1400    284.085                 -12.606               
1500    287.160                 -12.836               
1600    290.100                 -13.083               
1700    292.915                 -13.346               
1800    295.614                 -13.623               
1900    298.206                 -13.915               
2000    300.698                 -14.221               
2100    303.097                 -14.542               
2200    305.410                 -14.876               
2300    307.643                 -15.224               
2400    309.800                 -15.588               
2500    311.887                 -15.967               
2600    313.907                 -16.362               
2700    315.866                 -16.774               
2800    317.765                 -17.205               
2900    319.610                 -17.655               
3000    321.402                 -18.126               
3100    323.145                 -18.619               
3200    324.841                 -19.135               
3300    326.493                 -19.676               
3400    328.102                 -20.245               
3500    329.672                 -20.842               
3600    331.203                 -21.470               
3700    332.698                 -22.131               
3800    334.158                 -22.827               
3900    335.585                 -23.559               
4000    336.981                 -24.332               
4100    338.346                 -25.147               
4200    339.682                 -26.004               
4300    340.991                 -26.910               
4400    342.272                 -27.824               
4500    343.528                 -28.811               
4600    344.759                 -29.858               
4700    345.967                 -30.961               
4800    347.152                 -32.121               
4900    348.315                 -33.343               
5000    349.456                 -34.620               
5100    350.578                 -35.970               
5200    351.679                 -37.388               
5300    352.762                 -38.878               
5400    353.826                 -40.441               
5500    354.872                 -42.081               
5600    355.901                 -43.800               
5700    356.913                 -45.601               
5800    357.910                 -47.485               
5900    358.891                 -49.455               
6000    359.856                 -51.355               
