T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     320.907                 -355.643              
200     282.621                 -356.010              
250     278.877                 -356.236              
298.15  278.042                 -356.477              
300     278.043                 -356.486              
350     278.672                 -356.741              
400     280.084                 -357.024              
450     281.928                 -357.343              
500     284.007                 -357.700              
600     288.462                 -358.528              
700     292.979                 -359.500              
800     297.377                 -361.038              
900     301.591                 -362.319              
1000    305.601                 -363.824              
1100    309.408                 -365.588              
1200    313.021                 -367.644              
1300    316.453                 -370.141              
1400    319.718                 -373.205              
1500    322.828                 -375.255              
1600    325.796                 -377.045              
1700    328.634                 -378.734              
1800    331.351                 -396.684              
1900    333.957                 -398.618              
2000    336.461                 -400.545              
2100    338.869                 -402.465              
2200    341.189                 -404.375              
2300    343.426                 -406.272              
2400    345.586                 -408.154              
2500    347.675                 -410.019              
2600    349.696                 -411.864              
2700    351.654                 -413.686              
2800    353.553                 -415.483              
2900    355.395                 -417.253              
3000    357.185                 -418.994              
3100    358.925                 -420.705              
3200    360.617                 -797.197              
3300    362.265                 -797.416              
3400    363.870                 -797.604              
3500    365.435                 -797.761              
3600    366.961                 -797.888              
3700    368.450                 -797.986              
3800    369.905                 -798.056              
3900    371.326                 -798.101              
4000    372.715                 -798.121              
4100    374.074                 -798.119              
4200    375.404                 -798.096              
4300    376.705                 -798.055              
4400    377.980                 -797.996              
4500    379.228                 -797.924              
4600    380.452                 -797.838              
4700    381.652                 -797.742              
4800    382.829                 -797.637              
4900    383.984                 -797.526              
5000    385.118                 -797.410              
5100    386.230                 -797.291              
5200    387.323                 -797.171              
5300    388.397                 -797.052              
5400    389.453                 -796.936              
5500    390.490                 -796.825              
5600    391.510                 -796.721              
5700    392.513                 -796.625              
5800    393.501                 -796.539              
5900    394.472                 -796.420              
6000    395.428                 -796.348              
