T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     383.560                 -762.089              
200     329.248                 -763.895              
298.15  322.533                 -764.835              
300     322.534                 -764.847              
400     325.802                 -765.239              
500     332.329                 -765.263              
600     340.017                 -765.034              
700     348.047                 -764.652              
800     356.055                 -764.174              
900     363.877                 -763.633              
1000    371.437                 -763.058              
1100    378.706                 -762.459              
1200    385.678                 -761.855              
1300    392.358                 -761.254              
1400    398.760                 -760.662              
1500    404.897                 -760.085              
1600    410.784                 -759.527              
1700    416.439                 -758.995              
1800    421.874                 -758.488              
1900    427.105                 -758.004              
2000    432.144                 -757.539              
2100    437.003                 -757.090              
2200    441.695                 -756.651              
2300    446.229                 -756.218              
2400    450.616                 -755.785              
2500    454.863                 -755.345              
2600    458.979                 -754.895              
2700    462.972                 -754.431              
2800    466.848                 -753.943              
2900    470.614                 -753.425              
3000    474.275                 -752.873              
3100    477.837                 -752.280              
3200    481.305                 -751.645              
3300    484.685                 -750.964              
3400    487.979                 -750.234              
3500    491.193                 -749.453              
3600    494.329                 -748.620              
3700    497.392                 -747.734              
3800    500.386                 -746.794              
3900    503.312                 -745.799              
4000    506.173                 -744.751              
4100    508.974                 -743.649              
4200    511.715                 -742.494              
4300    514.400                 -741.287              
4400    517.031                 -740.029              
4500    519.610                 -738.721              
4600    522.138                 -737.364              
4700    524.619                 -735.961              
4800    527.053                 -734.511              
4900    529.442                 -733.019              
5000    531.788                 -731.484              
5100    534.092                 -729.909              
5200    536.356                 -728.297              
5300    538.581                 -726.647              
5400    540.769                 -724.964              
5500    542.921                 -723.248              
5600    545.037                 -721.501              
5700    547.119                 -719.727              
5800    549.169                 -717.925              
5900    551.186                 -716.099              
6000    553.173                 -714.250              
