T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     48.695                  0.                    
200     31.133                  0.                    
250     29.340                  0.                    
298.15  28.936                  0.                    
300     28.936                  0.                    
350     29.243                  0.                    
400     29.932                  0.                    
450     30.833                  0.                    
500     31.850                  0.                    
600     34.032                  0.                    
700     36.247                  0.                    
800     38.411                  0.                    
900     40.493                  0.                    
1000    42.485                  0.                    
1100    44.389                  0.                    
1200    46.210                  0.                    
1300    47.955                  0.                    
1400    49.630                  0.                    
1500    51.244                  0.                    
1600    52.800                  0.                    
1700    54.306                  0.                    
1800    55.765                  0.                    
1900    57.182                  0.                    
2000    58.562                  0.                    
2100    59.908                  0.                    
2200    61.223                  22.863                
2300    62.512                  -22.954               
2400    63.777                  -22.853               
2500    65.021                  -22.559               
2600    66.247                  -22.073               
2700    67.456                  -21.395               
