T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     237.757                 89.991                
200     213.501                 90.202                
250     211.251                 90.256                
298.15  210.758                 90.291                
300     210.759                 90.292                
350     211.122                 90.316                
400     211.929                 90.332                
450     212.974                 90.343                
500     214.145                 90.352                
600     216.646                 90.366                
700     219.179                 90.381                
800     221.652                 90.398                
900     224.031                 90.417                
1000    226.307                 90.437                
1100    228.478                 90.457                
1200    230.549                 90.476                
1300    232.525                 90.493                
1400    234.412                 90.508                
1500    236.217                 90.518                
1600    237.945                 90.525                
1700    239.603                 90.526                
1800    241.195                 90.522                
1900    242.725                 90.511                
2000    244.199                 90.494                
2100    245.619                 90.469                
2200    246.990                 90.438                
2300    248.315                 90.398                
2400    249.596                 90.350                
2500    250.837                 90.295                
2600    252.039                 90.231                
2700    253.205                 90.160                
2800    254.338                 90.081                
2900    255.438                 89.994                
3000    256.508                 89.899                
3100    257.549                 89.798                
3200    258.563                 89.689                
3300    259.551                 89.574                
3400    260.514                 89.451                
3500    261.454                 89.323                
3600    262.372                 89.189                
3700    263.269                 89.049                
3800    264.145                 88.903                
3900    265.002                 88.752                
4000    265.840                 88.596                
4100    266.660                 88.434                
4200    267.464                 88.268                
4300    268.251                 88.097                
4400    269.022                 87.922                
4500    269.778                 87.741                
4600    270.520                 87.556                
4700    271.248                 87.366                
4800    271.962                 87.171                
4900    272.664                 86.970                
5000    273.353                 86.765                
5100    274.030                 86.553                
5200    274.695                 86.336                
5300    275.349                 86.112                
5400    275.993                 85.881                
5500    276.625                 85.644                
5600    277.248                 85.399                
5700    277.861                 85.146                
5800    278.464                 84.884                
5900    279.058                 84.613                
6000    279.643                 84.331                
