T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  208.363                 -3334.230             
300     208.366                 -3334.297             
400     215.530                 -3342.152             
500     230.150                 -3343.971             
600     247.657                 -3344.817             
700     266.130                 -3345.149             
800     284.677                 -3345.218             
900     302.871                 -3345.200             
1000    320.514                 -3345.151             
1100    338.585                 -3396.492             
1200    363.656                 -3376.892             
1300    387.892                 -3356.496             
1400    411.315                 -3335.372             
1500    433.957                 -3313.601             
1600    455.854                 -3291.314             
1700    477.041                 -3268.619             
1800    497.553                 -3245.569             
1900    517.424                 -3222.218             
2000    536.688                 -3198.621             
2100    555.377                 -3174.868             
2200    573.519                 -3151.033             
2300    591.142                 -3127.143             
2400    608.271                 -3304.266             
2500    624.931                 -3280.672             
2600    641.144                 -3256.986             
2700    656.932                 -3233.240             
2800    672.315                 -3209.468             
2900    687.311                 -3185.701             
3000    701.938                 -3161.975             
