T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     142.867                 -516.621              
200     93.500                  -516.366              
298.15  87.345                  -515.469              
300     87.347                  -515.449              
400     90.131                  -514.365              
500     95.502                  -513.179              
600     101.640                 -511.894              
700     107.898                 -510.522              
800     114.029                 -509.025              
900     119.941                 -507.426              
1000    125.606                 -505.785              
1100    131.024                 -504.161              
1200    136.204                 -506.540              
1300    141.163                 -504.226              
1400    145.918                 -501.811              
1500    150.484                 -499.307              
1600    154.877                 -496.728              
1700    159.111                 -494.086              
1800    163.199                 -491.395              
1900    167.152                 -488.668              
2000    170.980                 -500.607              
