T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     242.222                 517.851               
200     218.853                 517.226               
250     216.645                 516.775               
298.15  216.158                 516.306               
300     216.159                 516.287               
350     216.522                 515.788               
400     217.335                 515.294               
450     218.396                 514.811               
500     219.593                 514.342               
600     222.168                 513.435               
700     224.795                 512.548               
800     227.374                 511.652               
900     229.861                 510.714               
1000    232.244                 509.707               
1100    234.518                 508.611               
1200    236.688                 503.702               
1300    238.758                 502.935               
1400    240.734                 502.131               
1500    242.623                 501.276               
1600    244.431                 500.355               
1700    246.164                 499.357               
1800    247.828                 498.270               
1900    249.426                 497.084               
2000    250.965                 495.786               
2100    252.448                 494.367               
2200    253.878                 471.493               
2300    255.259                 469.383               
2400    256.595                 467.268               
2500    257.888                 465.149               
2600    259.141                 463.026               
2700    260.357                 460.899               
2800    261.536                 458.769               
2900    262.682                 456.634               
3000    263.797                 454.497               
3100    264.881                 452.356               
3200    265.938                 450.213               
3300    266.967                 448.067               
3400    267.970                 445.918               
3500    268.950                 443.766               
3600    269.906                 441.612               
3700    270.840                 439.455               
3800    271.753                 437.296               
3900    272.646                 435.135               
4000    273.520                 432.972               
4100    274.375                 430.806               
4200    275.213                 428.638               
4300    276.034                 426.468               
4400    276.839                 424.296               
4500    277.628                 422.122               
4600    278.402                 419.947               
4700    279.162                 417.770               
4800    279.908                 -145.346              
4900    280.641                 -147.177              
5000    281.360                 -149.027              
5100    282.068                 -150.893              
5200    282.764                 -152.774              
5300    283.448                 -154.668              
5400    284.121                 -156.574              
5500    284.783                 -158.489              
5600    285.434                 -160.413              
5700    286.076                 -162.343              
5800    286.708                 -164.278              
5900    287.331                 -166.216              
6000    287.944                 -168.156              
