T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  108.960                 139.032               
300     108.960                 139.006               
350     109.213                 138.281               
400     109.776                 137.553               
450     110.502                 136.823               
500     111.315                 136.091               
600     113.039                 134.627               
700     114.768                 133.158               
800     116.437                 131.682               
900     118.024                 130.194               
1000    119.526                 128.692               
1100    120.943                 127.173               
1200    122.283                 125.634               
1300    123.549                 124.073               
1400    124.749                 122.491               
1500    125.888                 120.887               
1600    126.971                 119.262               
1700    128.004                 117.615               
1800    128.989                 115.948               
1900    129.932                 114.262               
2000    130.835                 112.557               
2100    131.701                 110.834               
2200    132.534                 109.094               
2300    133.336                 107.339               
2400    134.108                 105.568               
2500    134.853                 103.783               
2600    135.573                 101.984               
2700    136.269                 100.172               
2800    136.943                 98.348                
2900    137.596                 96.511                
3000    138.230                 94.662                
3100    138.845                 92.802                
3200    139.442                 90.931                
3300    140.023                 89.049                
3400    140.589                 87.157                
3500    141.139                 85.255                
3600    141.675                 83.342                
3700    142.198                 81.420                
3800    142.709                 79.488                
3900    143.207                 77.546                
4000    143.693                 75.595                
4100    144.169                 73.635                
4200    144.634                 71.665                
4300    145.088                 69.686                
4400    145.534                 67.699                
4500    145.969                 65.702                
4600    146.396                 63.697                
4700    146.815                 61.684                
4800    147.225                 59.662                
4900    147.627                 57.632                
5000    148.022                 55.594                
5100    148.409                 53.549                
5200    148.789                 51.497                
5300    149.163                 49.437                
5400    149.530                 47.372                
5500    149.890                 45.300                
5600    150.245                 43.222                
5700    150.593                 41.139                
5800    150.936                 39.051                
5900    151.273                 36.958                
6000    151.605                 34.862                
