T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  109.445                 -1172.043             
300     109.446                 -1172.021             
400     112.257                 -1170.711             
500     117.702                 -1169.293             
600     123.920                 -1167.885             
700     130.246                 -1166.533             
800     136.421                 -1165.242             
900     142.350                 -1164.622             
1000    148.012                 -1162.948             
1100    153.425                 -1168.825             
1200    158.622                 -1167.174             
1300    163.640                 -1164.985             
1400    168.485                 -1162.817             
1500    173.157                 -1160.669             
1600    177.658                 -1158.539             
1700    181.993                 -1293.340             
1800    186.171                 1289.381              
1900    190.199                 -1285.440             
2000    194.084                 -1281.516             
2100    197.836                 -1277.610             
2200    201.461                 -1273.722             
2300    204.966                 -1269.856             
2400    208.359                 -1266.014             
2500    211.646                 -1262.199             
2600    214.832                 -1258.416             
2700    217.924                 -1254.671             
2800    220.925                 -1250.970             
2900    223.842                 -1247.320             
3000    226.678                 -1243.729             
3100    229.437                 -1240.204             
3200    232.124                 -1236.754             
3300    234.742                 -1233.386             
3400    237.294                 -1230.108             
3500    239.784                 -1226.929             
