T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     280.740                 -171.770              
200     251.926                 -171.600              
250     249.110                 -171.560              
298.15  248.479                 -171.544              
300     248.479                 -171.544              
350     248.960                 -171.555              
400     250.050                 -171.594              
450     251.485                 -171.663              
500     253.120                 -171.762              
600     256.674                 -172.034              
700     260.343                 -172.383              
800     263.974                 -172.786              
900     267.502                 -173.227              
1000    270.901                 -173.697              
1100    274.162                 -174.191              
1200    277.285                 -174.706              
1300    280.275                 -175.241              
1400    283.138                 -175.795              
1500    285.883                 -176.368              
1600    288.515                 -176.962              
1700    291.042                 -177.575              
1800    293.472                 -178.209              
1900    295.811                 -178.862              
2000    298.064                 -179.535              
2100    300.237                 -180.226              
2200    302.336                 -180.934              
2300    304.364                 -181.657              
2400    306.327                 -182.396              
2500    308.228                 -183.147              
2600    310.070                 -183.909              
2700    311.857                 -184.680              
2800    313.593                 -185.460              
2900    315.279                 -186.246              
3000    316.919                 -187.038              
3100    318.515                 -187.833              
3200    320.070                 -188.631              
3300    321.584                 -189.432              
3400    323.061                 -190.233              
3500    324.502                 -191.035              
3600    325.908                 -191.836              
3700    327.282                 -192.637              
3800    328.624                 -193.436              
3900    329.937                 -194.235              
4000    331.221                 -195.032              
4100    332.478                 -195.828              
4200    333.708                 -196.623              
4300    334.913                 -197.416              
4400    336.094                 -198.209              
4500    337.252                 -199.001              
4600    338.387                 -199.792              
4700    339.501                 -200.584              
4800    340.594                 -201.377              
4900    341.667                 -202.170              
5000    342.720                 -202.966              
5100    343.755                 -203.764              
5200    344.773                 -204.565              
5300    345.772                 -205.370              
5400    346.755                 -206.179              
5500    347.722                 -206.993              
5600    348.673                 -207.814              
5700    349.609                 -208.642              
5800    350.530                 -209.477              
5900    351.437                 -210.321              
6000    352.330                 -211.175              
