T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  183.385                 1549.150              
300     183.385                 1549.185              
350     183.671                 1550.136              
400     184.320                 1551.128              
450     185.175                 1552.152              
500     186.149                 1553.200              
600     188.262                 1555.342              
700     190.434                 1557.534              
800     192.575                 1559.776              
900     194.648                 1562.074              
1000    196.642                 1564.420              
1100    198.554                 1566.802              
1200    200.386                 1569.205              
1300    202.141                 1571.619              
1400    203.824                 1574.044              
1500    205.438                 1576.481              
1600    206.987                 1578.926              
1700    208.476                 1581.365              
1800    209.908                 1583.774              
1900    211.287                 1586.133              
2000    212.615                 1588.435              
2100    213.895                 1590.680              
2200    215.131                 1592.866              
2300    216.325                 1594.989              
2400    217.478                 1597.045              
2500    218.595                 1599.028              
2600    219.676                 1600.930              
2700    220.723                 1602.742              
2800    221.739                 1604.450              
2900    222.725                 1606.042              
3000    223.683                 1607.502              
3100    224.615                 1608.812              
3200    225.521                 1609.951              
3300    226.403                 1574.442              
3400    227.262                 1575.596              
3500    228.099                 1576.750              
3600    228.916                 1577.903              
3700    229.713                 1579.055              
3800    230.492                 1580.206              
3900    231.252                 1581.355              
4000    231.995                 1582.504              
4100    232.722                 1583.650              
4200    233.433                 1584.794              
4300    234.129                 1585.935              
4400    234.811                 1587.074              
4500    235.478                 1588.209              
4600    236.132                 1589.340              
4700    236.774                 1590.467              
4800    237.403                 1591.590              
4900    238.020                 1592.708              
5000    238.625                 1593.821              
5100    239.219                 1594.930              
5200    239.803                 1596.033              
5300    240.376                 1597.131              
5400    240.939                 1598.224              
5500    241.493                 1599.311              
5600    242.037                 1600.394              
5700    242.572                 1601.471              
5800    243.098                 863.789               
5900    243.615                 864.644               
6000    244.125                 865.451               
