T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  311.671                 416.044               
300     311.672                 416.074               
350     312.674                 416.932               
400     314.956                 415.668               
450     317.978                 416.010               
500     321.427                 416.348               
600     328.922                 417.593               
700     336.630                 419.202               
800     344.217                 421.021               
900     351.543                 369.836               
1000    358.557                 373.077               
1100    365.245                 376.314               
1200    371.615                 379.537               
1300    377.682                 382.741               
1400    383.464                 385.920               
1500    388.981                 389.071               
1600    394.252                 392.193               
1700    399.295                 395.286               
1800    404.127                 398.352               
1900    408.763                 401.394               
2000    413.217                 404.416               
2100    417.502                 407.425               
2200    421.630                 410.427               
2300    425.610                 413.429               
2400    429.454                 416.439               
2500    433.169                 419.464               
2600    436.764                 422.511               
2700    440.246                 425.589               
2800    443.621                 428.702               
2900    446.896                 431.857               
3000    450.076                 435.059               
3100    453.167                 438.312               
3200    456.174                 441.621               
3300    459.100                 444.989               
3400    461.950                 448.419               
3500    464.728                 451.911               
3600    467.437                 455.469               
3700    470.081                 459.092               
3800    472.662                 462.781               
3900    475.183                 466.536               
4000    477.648                 470.358               
4100    480.058                 474.245               
4200    482.417                 478.197               
4300    484.725                 482.213               
4400    486.985                 486.291               
4500    489.200                 490.431               
4600    491.370                 494.631               
4700    493.498                 498.889               
4800    495.585                 503.205               
4900    497.633                 507.576               
5000    499.644                 512.001               
5100    501.618                 516.479               
5200    503.556                 521.007               
5300    505.461                 525.585               
5400    507.333                 530.210               
5500    509.174                 534.882               
5600    510.984                 539.599               
5700    512.764                 544.359               
5800    514.516                 549.161               
5900    516.241                 554.004               
6000    517.938                 558.887               
