T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     254.629                 -11.428               
200     229.482                 -11.905               
250     227.040                 -12.231               
298.15  226.495                 -12.552               
300     226.496                 -12.564               
350     226.906                 -12.903               
400     227.826                 -13.248               
450     229.027                 -13.600               
500     230.382                 -13.961               
600     233.284                 -14.712               
700     236.225                 -15.508               
800     239.088                 -16.351               
900     241.831                 -17.245               
1000    244.438                 -18.194               
1100    246.912                 -19.215               
1200    249.258                 -20.326               
1300    251.485                 -21.571               
1400    253.601                 -36.105               
1500    255.615                 -37.508               
1600    257.536                 -38.912               
1700    259.370                 -40.317               
1800    261.125                 -41.722               
1900    262.806                 -43.126               
2000    264.421                 -44.528               
2100    265.972                 -45.926               
2200    267.466                 -47.318               
2300    268.905                 -48.702               
2400    270.294                 -50.075               
2500    271.637                 -51.437               
2600    272.936                 -52.782               
2700    274.193                 -54.110               
2800    275.413                 -55.418               
2900    276.596                 -356.906              
3000    277.745                 -357.371              
3100    278.862                 -357.857              
3200    279.949                 -358.364              
3300    281.008                 -358.889              
3400    282.040                 -359.430              
3500    283.046                 -359.984              
3600    284.029                 -360.549              
3700    284.989                 -361.121              
3800    285.927                 -361.697              
3900    286.844                 -362.273              
4000    287.742                 -362.847              
4100    288.622                 -363.414              
4200    289.484                 -363.971              
4300    290.329                 -364.516              
4400    291.158                 -365.044              
4500    291.972                 -365.552              
4600    292.771                 -366.038              
4700    293.557                 -366.499              
4800    294.329                 -366.933              
4900    295.088                 -367.337              
5000    295.835                 -367.709              
5100    296.571                 -368.049              
5200    297.295                 -368.354              
5300    298.008                 -368.623              
5400    298.712                 -368.857              
5500    299.405                 -369.054              
5600    300.088                 -369.214              
5700    300.763                 -369.338              
5800    301.428                 -369.425              
5900    302.085                 -369.477              
6000    302.734                 -369.493              
