T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  74.657                  -1023.155             
300     74.658                  -1023.152             
400     76.972                  -1022.632             
500     81.561                  -1021.718             
600     86.886                  -1020.661             
700     92.367                  -1019.565             
800     97.768                  -1018.477             
900     102.990                 -1017.423             
1000    107.999                 -1016.420             
1100    112.786                 -1015.475             
1200    117.358                 -1018.304             
1300    121.725                 -1016.942             
1400    125.900                 -1015.565             
1500    129.955                 -1008.367             
1600    134.017                 -1007.613             
1700    137.875                 -1006.958             
1800    141.548                 -1006.412             
1900    145.053                 -1005.985             
2000    148.403                 -1005.687             
2100    151.626                 -1004.189             
2200    154.748                 -1024.164             
2300    157.771                 -1023.393             
2400    160.702                 -1022.643             
2500    163.544                 -1021.916             
2600    166.304                 -1021.209             
2700    168.984                 -1020.524             
2800    171.588                 -1019.860             
2900    174.122                 -1019.215             
3000    176.587                 1018.589              
3100    178.988                 -1017.983             
3200    181.328                 -1017.394             
3300    183.609                 -1016.823             
3400    185.834                 -1016.268             
3500    188.006                 -1015.729             
3600    190.127                 -1015.206             
3700    192.199                 -1014.698             
3800    194.224                 -1014.204             
3900    196.206                 -1013.724             
4000    198.144                 -1013.257             
4100    200.041                 -1012.803             
4200    201.899                 -1012.362             
4300    203.720                 -1011.933             
4400    205.504                 -1011.517             
4500    207.253                 -1011.112             
4600    208.968                 -1010.720             
4700    210.651                 -1010.340             
4800    212.303                 -1570.909             
4900    213.925                 -1570.207             
5000    215.518                 -1569.534             
