T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
100     410.195                 0.870                 
200     364.806                 -1.005                
250     360.499                 -2.078                
298.15  359.552                 -3.180                
300     359.553                 -3.224                
350     360.255                 -4.504                
400     361.817                 -21.814               
450     363.837                 -24.349               
500     366.099                 -67.031               
600     370.899                 -67.872               
700     375.717                 -73.654               
800     380.371                 -74.639               
900     384.800                 -75.602               
1000    388.990                 -76.545               
1100    392.948                 -77.469               
1200    396.688                 -78.380               
1300    400.226                 -79.290               
1400    403.578                 -80.222               
1500    406.760                 -81.196               
1600    409.787                 -82.228               
1700    412.672                 -83.331               
1800    415.427                 -84.515               
1900    418.062                 -85.787               
2000    420.587                 -87.149               
2100    423.010                 -265.820              
2200    425.338                 -266.964              
2300    427.580                 -268.251              
2400    429.739                 -269.674              
2500    431.823                 -271.222              
2600    433.837                 -272.882              
2700    435.784                 -274.641              
2800    437.669                 -276.484              
2900    439.496                 -278.395              
3000    441.267                 -280.359              
3100    442.987                 -282.362              
3200    444.659                 -284.390              
3300    446.284                 -286.430              
3400    447.865                 -288.470              
3500    449.405                 -290.498              
3600    450.906                 -292.506              
3700    452.369                 -294.484              
3800    453.796                 -296.425              
3900    455.190                 -298.323              
4000    456.551                 -300.172              
4100    457.882                 -301.969              
4200    459.182                 -303.708              
4300    460.455                 -305.387              
4400    461.700                 -307.005              
4500    462.920                 -308.559              
4600    464.114                 -310.048              
4700    465.285                 -311.473              
4800    466.433                 -312.832              
4900    467.558                 -314.127              
5000    468.662                 -315.357              
5100    469.746                 -316.525              
5200    470.810                 -317.630              
5300    471.855                 -318.675              
5400    472.882                 -319.661              
5500    473.891                 -320.590              
5600    474.883                 -321.463              
5700    475.858                 -322.284              
5800    476.817                 -323.052              
5900    477.761                 -323.771              
6000    478.690                 -324.442              
