T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  191.956                 -1491.209             
300     191.959                 -1491.195             
400     197.362                 -1489.580             
500     208.154                 -1486.861             
600     220.757                 -1483.672             
700     234.015                 -1478.280             
800     247.377                 -1473.211             
900     260.426                 -1468.449             
1000    272.990                 1463.969              
1100    285.006                 -1459.757             
1200    296.468                 -1455.817             
1300    307.390                 -1452.148             
1400    317.802                 -1448.758             
1500    327.734                 -1445.643             
1600    337.221                 -1442.797             
1700    346.293                 -1440.236             
1800    354.981                 -1437.966             
1900    363.313                 -1436.009             
2000    371.314                 -1434.379             
2100    379.008                 -1433.097             
2200    386.415                 -1477.943             
2300    393.555                 -1477.681             
2400    400.446                 -1477.475             
2500    407.104                 -1477.324             
2600    413.543                 -1477.227             
2700    419.777                 -1477.182             
2800    425.818                 -1477.188             
2900    431.678                 -1477.243             
3000    437.366                 -1477.348             
