T (K)   -[G-H(Tr)]/T (J/K/mol)  delta-f H (kJ/mol)    
298.15  129.957                 -111.995              
300     129.959                 -111.997              
400     132.486                 -111.929              
500     137.407                 -111.651              
600     143.062                 -111.249              
700     148.857                 -110.767              
800     154.557                 -110.217              
900     160.071                 -109.613              
1000    165.367                 -108.976              
1100    170.519                 -106.550              
1200    175.570                 -104.323              
1300    180.486                 -102.380              
1400    185.249                 -127.026              
1500    189.853                 -125.424              
1600    194.298                 123.836               
1700    198.587                 -122.259              
1800    202.727                 -120.694              
1900    206.723                 -119.142              
2000    210.583                 -117.600              
